"","test3$TimeConverted","X_coord","Y_coord","hr","time"
"5147",2019-12-09 12:59:57,-0.129590511322021,51.5239177942276,115,2019-12-09 12:59:57
"5148",2019-12-09 12:59:58,-0.129572987556458,51.5239316225052,116,2019-12-09 12:59:58
"5149",2019-12-09 12:59:59,-0.129554867744446,51.5239462852478,116,2019-12-09 12:59:59
"5150",2019-12-09 13:00:00,-0.129536390304565,51.523962020874,116,2019-12-09 13:00:00
"5151",2019-12-09 13:00:01,-0.129517555236816,51.5239796638489,115,2019-12-09 13:00:01
"5152",2019-12-09 13:00:02,-0.129500508308411,51.5239993333817,116,2019-12-09 13:00:02
"5153",2019-12-09 13:00:03,-0.129485130310059,51.5240201950073,117,2019-12-09 13:00:03
"5154",2019-12-09 13:00:04,-0.12947142124176,51.5240414142609,117,2019-12-09 13:00:04
"5155",2019-12-09 13:00:05,-0.129457950592041,51.5240613222122,117,2019-12-09 13:00:05
"5156",2019-12-09 13:00:06,-0.129443168640137,51.5240780115128,118,2019-12-09 13:00:06
"5157",2019-12-09 13:00:07,-0.129427909851074,51.5240916013718,118,2019-12-09 13:00:07
"5158",2019-12-09 13:00:08,-0.12941300868988,51.5241023302078,118,2019-12-09 13:00:08
"5159",2019-12-09 13:00:09,-0.129397988319397,51.5241112709045,118,2019-12-09 13:00:09
"5160",2019-12-09 13:00:10,-0.129383444786072,51.5241187810898,118,2019-12-09 13:00:10
"5161",2019-12-09 13:00:11,-0.129369735717773,51.5241255760193,119,2019-12-09 13:00:11
"5162",2019-12-09 13:00:12,-0.129357218742371,51.5241316556931,119,2019-12-09 13:00:12
"5163",2019-12-09 13:00:13,-0.129344940185547,51.5241372585297,119,2019-12-09 13:00:13
"5164",2019-12-09 13:00:14,-0.129331827163696,51.5241421461105,120,2019-12-09 13:00:14
"5165",2019-12-09 13:00:15,-0.129317164421082,51.524146437645,120,2019-12-09 13:00:15
"5166",2019-12-09 13:00:16,-0.129299640655518,51.5241497755051,120,2019-12-09 13:00:16
"5167",2019-12-09 13:00:17,-0.129283308982849,51.5241507291794,120,2019-12-09 13:00:17
"5168",2019-12-09 13:00:18,-0.129267811775208,51.5241492986679,120,2019-12-09 13:00:18
"5169",2019-12-09 13:00:19,-0.129251599311829,51.5241460800171,120,2019-12-09 13:00:19
"5170",2019-12-09 13:00:20,-0.129233002662659,51.5241411924362,120,2019-12-09 13:00:20
"5171",2019-12-09 13:00:21,-0.129212141036987,51.524134516716,120,2019-12-09 13:00:21
"5172",2019-12-09 13:00:22,-0.129195213317871,51.5241297483444,120,2019-12-09 13:00:22
"5173",2019-12-09 13:00:23,-0.129180073738098,51.5241266489029,120,2019-12-09 13:00:23
"5174",2019-12-09 13:00:24,-0.129164934158325,51.5241252183914,119,2019-12-09 13:00:24
"5175",2019-12-09 13:00:25,-0.129149675369263,51.5241252183914,119,2019-12-09 13:00:25
"5176",2019-12-09 13:00:26,-0.129133820533752,51.5241270065308,119,2019-12-09 13:00:26
"5177",2019-12-09 13:00:27,-0.129117846488953,51.5241302251816,119,2019-12-09 13:00:27
"5178",2019-12-09 13:00:28,-0.129101276397705,51.5241343975067,119,2019-12-09 13:00:28
"5179",2019-12-09 13:00:29,-0.129084229469299,51.5241389274597,119,2019-12-09 13:00:29
"5180",2019-12-09 13:00:30,-0.129066586494446,51.5241436958313,119,2019-12-09 13:00:30
"5181",2019-12-09 13:00:31,-0.129048585891724,51.5241484642029,119,2019-12-09 13:00:31
"5182",2019-12-09 13:00:32,-0.129030227661133,51.524153470993,119,2019-12-09 13:00:32
"5183",2019-12-09 13:00:33,-0.129011988639832,51.5241584777832,119,2019-12-09 13:00:33
"5184",2019-12-09 13:00:34,-0.12899386882782,51.5241636037827,119,2019-12-09 13:00:34
"5185",2019-12-09 13:00:35,-0.128975510597229,51.5241683721542,119,2019-12-09 13:00:35
"5186",2019-12-09 13:00:36,-0.128960728645325,51.5241719484329,119,2019-12-09 13:00:36
"5187",2019-12-09 13:00:37,-0.128947615623474,51.5241746902466,119,2019-12-09 13:00:37
"5188",2019-12-09 13:00:38,-0.128934621810913,51.5241770744324,119,2019-12-09 13:00:38
"5189",2019-12-09 13:00:39,-0.128921627998352,51.5241795778275,119,2019-12-09 13:00:39
"5190",2019-12-09 13:00:40,-0.128907799720764,51.5241823196411,118,2019-12-09 13:00:40
"5191",2019-12-09 13:00:41,-0.128892183303833,51.5241854190826,118,2019-12-09 13:00:41
"5192",2019-12-09 13:00:42,-0.128874182701111,51.5241885185242,118,2019-12-09 13:00:42
"5193",2019-12-09 13:00:43,-0.128858685493469,51.52419090271,117,2019-12-09 13:00:43
"5194",2019-12-09 13:00:44,-0.128844022750854,51.5241931676865,117,2019-12-09 13:00:44
"5195",2019-12-09 13:00:45,-0.128829121589661,51.5241957902908,118,2019-12-09 13:00:45
"5196",2019-12-09 13:00:46,-0.128814458847046,51.5241985321045,118,2019-12-09 13:00:46
"5197",2019-12-09 13:00:47,-0.128799915313721,51.5242017507553,119,2019-12-09 13:00:47
"5198",2019-12-09 13:00:48,-0.128785252571106,51.5242052078247,119,2019-12-09 13:00:48
"5199",2019-12-09 13:00:49,-0.128773331642151,51.5242080688477,119,2019-12-09 13:00:49
"5200",2019-12-09 13:00:50,-0.128762722015381,51.524210691452,119,2019-12-09 13:00:50
"5201",2019-12-09 13:00:51,-0.12875235080719,51.5242134332657,119,2019-12-09 13:00:51
"5202",2019-12-09 13:00:52,-0.128742098808289,51.5242171287537,118,2019-12-09 13:00:52
"5203",2019-12-09 13:00:53,-0.128732562065125,51.5242216587067,118,2019-12-09 13:00:53
"5204",2019-12-09 13:00:54,-0.128723978996277,51.5242274999619,118,2019-12-09 13:00:54
"5205",2019-12-09 13:00:55,-0.128717303276062,51.5242335796356,118,2019-12-09 13:00:55
"5206",2019-12-09 13:00:56,-0.128711342811584,51.5242402553558,118,2019-12-09 13:00:56
"5207",2019-12-09 13:00:57,-0.128705382347107,51.5242477655411,119,2019-12-09 13:00:57
"5208",2019-12-09 13:00:58,-0.128697991371155,51.5242561101913,119,2019-12-09 13:00:58
"5209",2019-12-09 13:00:59,-0.128688335418701,51.5242655277252,119,2019-12-09 13:00:59
"5210",2019-12-09 13:01:00,-0.128676414489746,51.5242768526077,119,2019-12-09 13:01:00
"5211",2019-12-09 13:01:01,-0.12866473197937,51.5242881774902,120,2019-12-09 13:01:01
"5212",2019-12-09 13:01:02,-0.128652572631836,51.5242993831635,120,2019-12-09 13:01:02
"5213",2019-12-09 13:01:03,-0.128638625144958,51.5243114233017,120,2019-12-09 13:01:03
"5214",2019-12-09 13:01:04,-0.128620982170105,51.52432513237,121,2019-12-09 13:01:04
"5215",2019-12-09 13:01:05,-0.128603577613831,51.524337887764,124,2019-12-09 13:01:05
"5216",2019-12-09 13:01:06,-0.128586649894714,51.5243507623672,124,2019-12-09 13:01:06
"5217",2019-12-09 13:01:07,-0.128570675849915,51.5243637561798,124,2019-12-09 13:01:07
"5218",2019-12-09 13:01:08,-0.128555297851562,51.5243773460388,125,2019-12-09 13:01:08
"5219",2019-12-09 13:01:09,-0.1285400390625,51.5243902206421,126,2019-12-09 13:01:09
"5220",2019-12-09 13:01:10,-0.128525137901306,51.5244028568268,126,2019-12-09 13:01:10
"5221",2019-12-09 13:01:11,-0.128511190414429,51.5244150161743,126,2019-12-09 13:01:11
"5222",2019-12-09 13:01:12,-0.128498077392578,51.5244258642197,126,2019-12-09 13:01:12
"5223",2019-12-09 13:01:13,-0.128486037254333,51.5244349241257,126,2019-12-09 13:01:13
"5224",2019-12-09 13:01:14,-0.128473877906799,51.5244430303574,127,2019-12-09 13:01:14
"5225",2019-12-09 13:01:15,-0.128460288047791,51.5244506597519,126,2019-12-09 13:01:15
"5226",2019-12-09 13:01:16,-0.128445982933044,51.5244572162628,127,2019-12-09 13:01:16
"5227",2019-12-09 13:01:17,-0.128431797027588,51.5244626998901,129,2019-12-09 13:01:17
"5228",2019-12-09 13:01:18,-0.128418207168579,51.5244671106339,128,2019-12-09 13:01:18
"5229",2019-12-09 13:01:19,-0.128405094146729,51.5244717597961,128,2019-12-09 13:01:19
"5230",2019-12-09 13:01:20,-0.128392815589905,51.5244773626328,128,2019-12-09 13:01:20
"5231",2019-12-09 13:01:21,-0.128382563591003,51.5244847536087,128,2019-12-09 13:01:21
"5232",2019-12-09 13:01:22,-0.128374576568604,51.5244936943054,128,2019-12-09 13:01:22
"5233",2019-12-09 13:01:23,-0.128368973731995,51.5245037078857,128,2019-12-09 13:01:23
"5234",2019-12-09 13:01:24,-0.128365755081177,51.5245138406754,128,2019-12-09 13:01:24
"5235",2019-12-09 13:01:25,-0.12836480140686,51.5245231389999,128,2019-12-09 13:01:25
"5236",2019-12-09 13:01:26,-0.128365874290466,51.5245317220688,129,2019-12-09 13:01:26
"5237",2019-12-09 13:01:27,-0.128368854522705,51.5245391130447,129,2019-12-09 13:01:27
"5238",2019-12-09 13:01:28,-0.128373265266418,51.5245455503464,129,2019-12-09 13:01:28
"5239",2019-12-09 13:01:29,-0.128378629684448,51.5245507955551,128,2019-12-09 13:01:29
"5240",2019-12-09 13:01:30,-0.128384828567505,51.5245541334152,128,2019-12-09 13:01:30
"5241",2019-12-09 13:01:31,-0.128392219543457,51.524554848671,130,2019-12-09 13:01:31
"5242",2019-12-09 13:01:32,-0.128399729728699,51.5245549678802,130,2019-12-09 13:01:32
"5243",2019-12-09 13:01:33,-0.12840747833252,51.5245546102524,130,2019-12-09 13:01:33
"5244",2019-12-09 13:01:34,-0.128415107727051,51.5245535373688,128,2019-12-09 13:01:34
"5245",2019-12-09 13:01:35,-0.128422498703003,51.5245516300201,128,2019-12-09 13:01:35
"5246",2019-12-09 13:01:36,-0.128429889678955,51.5245493650436,128,2019-12-09 13:01:36
"5247",2019-12-09 13:01:37,-0.128437042236328,51.5245468616486,128,2019-12-09 13:01:37
"5248",2019-12-09 13:01:38,-0.128443956375122,51.5245441198349,128,2019-12-09 13:01:38
"5249",2019-12-09 13:01:39,-0.128450393676758,51.5245411396027,128,2019-12-09 13:01:39
"5250",2019-12-09 13:01:40,-0.128456354141235,51.5245381593704,128,2019-12-09 13:01:40
"5251",2019-12-09 13:01:41,-0.128461718559265,51.5245351791382,128,2019-12-09 13:01:41
"5252",2019-12-09 13:01:42,-0.128466725349426,51.5245321989059,128,2019-12-09 13:01:42
"5253",2019-12-09 13:01:43,-0.12847113609314,51.5245292186737,128,2019-12-09 13:01:43
"5254",2019-12-09 13:01:44,-0.128474950790405,51.5245262384415,128,2019-12-09 13:01:44
"5255",2019-12-09 13:01:45,-0.128478527069092,51.5245233774185,128,2019-12-09 13:01:45
"5256",2019-12-09 13:01:46,-0.128481864929199,51.5245205163956,128,2019-12-09 13:01:46
"5257",2019-12-09 13:01:47,-0.128485083580017,51.5245176553726,128,2019-12-09 13:01:47
"5258",2019-12-09 13:01:48,-0.128488183021545,51.524514913559,128,2019-12-09 13:01:48
"5259",2019-12-09 13:01:49,-0.128491282463074,51.5245121717453,128,2019-12-09 13:01:49
"5260",2019-12-09 13:01:50,-0.128494501113892,51.5245094299316,128,2019-12-09 13:01:50
"5261",2019-12-09 13:01:51,-0.128497719764709,51.524506688118,128,2019-12-09 13:01:51
"5262",2019-12-09 13:01:52,-0.128501057624817,51.5245039463043,129,2019-12-09 13:01:52
"5263",2019-12-09 13:01:53,-0.128504633903503,51.5245012044907,129,2019-12-09 13:01:53
"5264",2019-12-09 13:01:54,-0.128508448600769,51.5244985818863,129,2019-12-09 13:01:54
"5265",2019-12-09 13:01:55,-0.128512501716614,51.5244958400726,129,2019-12-09 13:01:55
"5266",2019-12-09 13:01:56,-0.128516793251038,51.5244932174683,130,2019-12-09 13:01:56
"5267",2019-12-09 13:01:57,-0.128521203994751,51.5244907140732,130,2019-12-09 13:01:57
"5268",2019-12-09 13:01:58,-0.128525733947754,51.5244883298874,131,2019-12-09 13:01:58
"5269",2019-12-09 13:01:59,-0.128530383110046,51.5244861841202,130,2019-12-09 13:01:59
"5270",2019-12-09 13:02:00,-0.128535032272339,51.5244841575623,130,2019-12-09 13:02:00
"5271",2019-12-09 13:02:01,-0.128539800643921,51.5244823694229,130,2019-12-09 13:02:01
"5272",2019-12-09 13:02:02,-0.128544569015503,51.5244808197021,129,2019-12-09 13:02:02
"5273",2019-12-09 13:02:03,-0.128549337387085,51.5244793891907,128,2019-12-09 13:02:03
"5274",2019-12-09 13:02:04,-0.128554105758667,51.5244783163071,128,2019-12-09 13:02:04
"5275",2019-12-09 13:02:05,-0.128558754920959,51.524477481842,128,2019-12-09 13:02:05
"5276",2019-12-09 13:02:06,-0.128563523292542,51.5244770050049,127,2019-12-09 13:02:06
"5277",2019-12-09 13:02:07,-0.128568172454834,51.5244768857956,127,2019-12-09 13:02:07
"5278",2019-12-09 13:02:08,-0.128572821617126,51.5244771242142,127,2019-12-09 13:02:08
"5279",2019-12-09 13:02:09,-0.12857711315155,51.524477481842,127,2019-12-09 13:02:09
"5280",2019-12-09 13:02:10,-0.128581166267395,51.5244781970978,127,2019-12-09 13:02:10
"5281",2019-12-09 13:02:11,-0.128584742546082,51.5244790315628,127,2019-12-09 13:02:11
"5282",2019-12-09 13:02:12,-0.128587961196899,51.5244801044464,126,2019-12-09 13:02:12
"5283",2019-12-09 13:02:13,-0.128586530685425,51.5244863033295,126,2019-12-09 13:02:13
"5284",2019-12-09 13:02:14,-0.12858247756958,51.5244966745377,125,2019-12-09 13:02:14
"5285",2019-12-09 13:02:15,-0.128580927848816,51.5245070457458,125,2019-12-09 13:02:15
"5286",2019-12-09 13:02:16,-0.128586530685425,51.5245141983032,125,2019-12-09 13:02:16
"5287",2019-12-09 13:02:17,-0.128598928451538,51.524521112442,125,2019-12-09 13:02:17
"5288",2019-12-09 13:02:18,-0.128617286682129,51.5245275497437,125,2019-12-09 13:02:18
"5289",2019-12-09 13:02:19,-0.128637433052063,51.5245329141617,125,2019-12-09 13:02:19
"5290",2019-12-09 13:02:20,-0.128657460212708,51.5245374441147,124,2019-12-09 13:02:20
"5291",2019-12-09 13:02:21,-0.128676056861877,51.5245418548584,124,2019-12-09 13:02:21
"5292",2019-12-09 13:02:22,-0.128692388534546,51.52454662323,124,2019-12-09 13:02:22
"5293",2019-12-09 13:02:23,-0.128706097602844,51.5245518684387,124,2019-12-09 13:02:23
"5294",2019-12-09 13:02:24,-0.12872040271759,51.5245589017868,124,2019-12-09 13:02:24
"5295",2019-12-09 13:02:25,-0.128732442855835,51.5245643854141,125,2019-12-09 13:02:25
"5296",2019-12-09 13:02:26,-0.128743767738342,51.5245682001114,125,2019-12-09 13:02:26
"5297",2019-12-09 13:02:27,-0.128760457038879,51.5245686769485,125,2019-12-09 13:02:27
"5298",2019-12-09 13:02:28,-0.128774523735046,51.5245662927628,125,2019-12-09 13:02:28
"5299",2019-12-09 13:02:29,-0.128786444664001,51.5245617628098,125,2019-12-09 13:02:29
"5300",2019-12-09 13:02:30,-0.128796696662903,51.5245542526245,125,2019-12-09 13:02:30
"5301",2019-12-09 13:02:31,-0.128807187080383,51.5245461463928,124,2019-12-09 13:02:31
"5302",2019-12-09 13:02:32,-0.128816604614258,51.5245391130447,124,2019-12-09 13:02:32
"5303",2019-12-09 13:02:33,-0.128824353218079,51.5245313644409,124,2019-12-09 13:02:33
"5304",2019-12-09 13:02:34,-0.128833413124084,51.5245208740234,123,2019-12-09 13:02:34
"5305",2019-12-09 13:02:35,-0.128847599029541,51.5245031118393,123,2019-12-09 13:02:35
"5306",2019-12-09 13:02:36,-0.128863215446472,51.5244828462601,123,2019-12-09 13:02:36
"5307",2019-12-09 13:02:37,-0.128876805305481,51.5244616270065,123,2019-12-09 13:02:37
"5308",2019-12-09 13:02:38,-0.128888010978699,51.524440407753,123,2019-12-09 13:02:38
"5309",2019-12-09 13:02:39,-0.128894925117493,51.5244165658951,123,2019-12-09 13:02:39
"5310",2019-12-09 13:02:40,-0.128893494606018,51.5243834257126,123,2019-12-09 13:02:40
"5311",2019-12-09 13:02:41,-0.128878355026245,51.5243335962296,123,2019-12-09 13:02:41
"5312",2019-12-09 13:02:42,-0.128844976425171,51.5242635011673,123,2019-12-09 13:02:42
"5313",2019-12-09 13:02:43,-0.128833293914795,51.5242303609848,123,2019-12-09 13:02:43
"5314",2019-12-09 13:02:44,-0.128831624984741,51.5242077112198,123,2019-12-09 13:02:44
"5315",2019-12-09 13:02:45,-0.128833293914795,51.5241876840591,122,2019-12-09 13:02:45
"5316",2019-12-09 13:02:46,-0.128833413124084,51.5241688489914,122,2019-12-09 13:02:46
"5317",2019-12-09 13:02:47,-0.128830432891846,51.5241522789001,122,2019-12-09 13:02:47
"5318",2019-12-09 13:02:48,-0.128824591636658,51.5241366624832,122,2019-12-09 13:02:48
"5319",2019-12-09 13:02:49,-0.128816723823547,51.524122595787,121,2019-12-09 13:02:49
"5320",2019-12-09 13:02:50,-0.128807306289673,51.5241096019745,121,2019-12-09 13:02:50
"5321",2019-12-09 13:02:51,-0.128797173500061,51.5240980386734,120,2019-12-09 13:02:51
"5322",2019-12-09 13:02:52,-0.128785848617554,51.5240861177444,120,2019-12-09 13:02:52
"5323",2019-12-09 13:02:53,-0.128773927688599,51.524075627327,120,2019-12-09 13:02:53
"5324",2019-12-09 13:02:54,-0.128760933876038,51.5240659713745,121,2019-12-09 13:02:54
"5325",2019-12-09 13:02:55,-0.128747463226318,51.5240556001663,121,2019-12-09 13:02:55
"5326",2019-12-09 13:02:56,-0.128733038902283,51.5240460634232,120,2019-12-09 13:02:56
"5327",2019-12-09 13:02:57,-0.128718495368958,51.5240374803543,120,2019-12-09 13:02:57
"5328",2019-12-09 13:02:58,-0.128704309463501,51.524028301239,120,2019-12-09 13:02:58
"5329",2019-12-09 13:02:59,-0.128691077232361,51.524017572403,120,2019-12-09 13:02:59
"5330",2019-12-09 13:03:00,-0.128680944442749,51.5240061283112,119,2019-12-09 13:03:00
"5331",2019-12-09 13:03:01,-0.128673315048218,51.5239943265915,119,2019-12-09 13:03:01
"5332",2019-12-09 13:03:02,-0.128667593002319,51.5239819288254,118,2019-12-09 13:03:02
"5333",2019-12-09 13:03:03,-0.128664493560791,51.5239700078964,117,2019-12-09 13:03:03
"5334",2019-12-09 13:03:04,-0.128662586212158,51.5239549875259,116,2019-12-09 13:03:04
"5335",2019-12-09 13:03:05,-0.128661751747131,51.5239301919937,114,2019-12-09 13:03:05
"5336",2019-12-09 13:03:06,-0.128660917282104,51.5239123106003,114,2019-12-09 13:03:06
"5337",2019-12-09 13:03:07,-0.128658771514893,51.5238968133926,114,2019-12-09 13:03:07
"5338",2019-12-09 13:03:08,-0.128653883934021,51.5238838195801,114,2019-12-09 13:03:08
"5339",2019-12-09 13:03:09,-0.12864625453949,51.5238734483719,114,2019-12-09 13:03:09
"5340",2019-12-09 13:03:10,-0.12863552570343,51.5238639116287,114,2019-12-09 13:03:10
"5341",2019-12-09 13:03:11,-0.128620982170105,51.5238537788391,114,2019-12-09 13:03:11
"5342",2019-12-09 13:03:12,-0.128605723381042,51.5238445997238,114,2019-12-09 13:03:12
"5343",2019-12-09 13:03:13,-0.128590703010559,51.5238356590271,114,2019-12-09 13:03:13
"5344",2019-12-09 13:03:14,-0.12857711315155,51.523826956749,114,2019-12-09 13:03:14
"5345",2019-12-09 13:03:15,-0.128562927246094,51.5238188505173,117,2019-12-09 13:03:15
"5346",2019-12-09 13:03:16,-0.128548622131348,51.5238108634949,117,2019-12-09 13:03:16
"5347",2019-12-09 13:03:17,-0.12853479385376,51.5238027572632,117,2019-12-09 13:03:17
"5348",2019-12-09 13:03:18,-0.128521800041199,51.523794054985,118,2019-12-09 13:03:18
"5349",2019-12-09 13:03:19,-0.128510475158691,51.5237857103348,118,2019-12-09 13:03:19
"5350",2019-12-09 13:03:20,-0.128501534461975,51.5237778425217,118,2019-12-09 13:03:20
"5351",2019-12-09 13:03:21,-0.12849497795105,51.5237698554993,118,2019-12-09 13:03:21
"5352",2019-12-09 13:03:22,-0.128490090370178,51.5237619876862,118,2019-12-09 13:03:22
"5353",2019-12-09 13:03:23,-0.128486037254333,51.523754119873,118,2019-12-09 13:03:23
"5354",2019-12-09 13:03:24,-0.128482341766357,51.5237468481064,117,2019-12-09 13:03:24
"5355",2019-12-09 13:03:25,-0.128478407859802,51.523739695549,118,2019-12-09 13:03:25
"5356",2019-12-09 13:03:26,-0.128473997116089,51.5237317085266,118,2019-12-09 13:03:26
"5357",2019-12-09 13:03:27,-0.128469467163086,51.5237220525742,118,2019-12-09 13:03:27
"5358",2019-12-09 13:03:28,-0.128464698791504,51.5237112045288,118,2019-12-09 13:03:28
"5359",2019-12-09 13:03:29,-0.128460049629211,51.5236990451813,117,2019-12-09 13:03:29
"5360",2019-12-09 13:03:30,-0.128455758094788,51.5236859321594,117,2019-12-09 13:03:30
"5361",2019-12-09 13:03:31,-0.128452181816101,51.5236722230911,117,2019-12-09 13:03:31
"5362",2019-12-09 13:03:32,-0.128449201583862,51.5236587524414,118,2019-12-09 13:03:32
"5363",2019-12-09 13:03:33,-0.128445982933044,51.5236449241638,118,2019-12-09 13:03:33
"5364",2019-12-09 13:03:34,-0.128441691398621,51.5236312150955,118,2019-12-09 13:03:34
"5365",2019-12-09 13:03:35,-0.128435969352722,51.5236177444458,119,2019-12-09 13:03:35
"5366",2019-12-09 13:03:36,-0.128428339958191,51.5236041545868,119,2019-12-09 13:03:36
"5367",2019-12-09 13:03:37,-0.128419160842896,51.5235904455185,120,2019-12-09 13:03:37
"5368",2019-12-09 13:03:38,-0.128408432006836,51.5235768556595,120,2019-12-09 13:03:38
"5369",2019-12-09 13:03:39,-0.12839663028717,51.5235633850098,121,2019-12-09 13:03:39
"5370",2019-12-09 13:03:40,-0.12838351726532,51.52354991436,120,2019-12-09 13:03:40
"5371",2019-12-09 13:03:41,-0.128369092941284,51.5235364437103,119,2019-12-09 13:03:41
"5372",2019-12-09 13:03:42,-0.128353953361511,51.5235230922699,120,2019-12-09 13:03:42
"5373",2019-12-09 13:03:43,-0.128339529037476,51.5235093832016,120,2019-12-09 13:03:43
"5374",2019-12-09 13:03:44,-0.128326416015625,51.5234967470169,119,2019-12-09 13:03:44
"5375",2019-12-09 13:03:45,-0.128314852714539,51.5234861373901,118,2019-12-09 13:03:45
"5376",2019-12-09 13:03:46,-0.128303170204163,51.523476600647,118,2019-12-09 13:03:46
"5377",2019-12-09 13:03:47,-0.12829327583313,51.5234670639038,118,2019-12-09 13:03:47
"5378",2019-12-09 13:03:48,-0.128283262252808,51.5234549045563,118,2019-12-09 13:03:48
"5379",2019-12-09 13:03:49,-0.128272891044617,51.5234417915344,118,2019-12-09 13:03:49
"5380",2019-12-09 13:03:50,-0.128262281417847,51.5234273672104,118,2019-12-09 13:03:50
"5381",2019-12-09 13:03:51,-0.12825071811676,51.5234137773514,117,2019-12-09 13:03:51
"5382",2019-12-09 13:03:52,-0.128233313560486,51.5234024524689,116,2019-12-09 13:03:52
"5383",2019-12-09 13:03:53,-0.128214240074158,51.5233907699585,116,2019-12-09 13:03:53
"5384",2019-12-09 13:03:54,-0.128194689750671,51.5233789682388,115,2019-12-09 13:03:54
"5385",2019-12-09 13:03:55,-0.128173112869263,51.5233681201935,114,2019-12-09 13:03:55
"5386",2019-12-09 13:03:56,-0.128148198127747,51.5233603715897,113,2019-12-09 13:03:56
"5387",2019-12-09 13:03:57,-0.128121733665466,51.5233564376831,113,2019-12-09 13:03:57
"5388",2019-12-09 13:03:58,-0.128095269203186,51.5233557224274,113,2019-12-09 13:03:58
"5389",2019-12-09 13:03:59,-0.128075957298279,51.5233559608459,113,2019-12-09 13:03:59
"5390",2019-12-09 13:04:00,-0.128057837486267,51.5233557224274,113,2019-12-09 13:04:00
"5391",2019-12-09 13:04:01,-0.1280357837677,51.523353099823,113,2019-12-09 13:04:01
"5392",2019-12-09 13:04:02,-0.128008008003235,51.5233470201492,113,2019-12-09 13:04:02
"5393",2019-12-09 13:04:03,-0.127990007400513,51.523341178894,113,2019-12-09 13:04:03
"5394",2019-12-09 13:04:04,-0.127972960472107,51.5233342647552,113,2019-12-09 13:04:04
"5395",2019-12-09 13:04:05,-0.127948999404907,51.5233232975006,114,2019-12-09 13:04:05
"5396",2019-12-09 13:04:06,-0.127930760383606,51.5233175754547,114,2019-12-09 13:04:06
"5397",2019-12-09 13:04:07,-0.127915143966675,51.523317694664,115,2019-12-09 13:04:07
"5398",2019-12-09 13:04:08,-0.127904891967773,51.5233206748962,115,2019-12-09 13:04:08
"5399",2019-12-09 13:04:09,-0.127889513969421,51.5233293771744,115,2019-12-09 13:04:09
"5400",2019-12-09 13:04:10,-0.127875566482544,51.5233377218246,115,2019-12-09 13:04:10
"5401",2019-12-09 13:04:11,-0.127860426902771,51.5233470201492,115,2019-12-09 13:04:11
"5402",2019-12-09 13:04:12,-0.127844572067261,51.5233573913574,114,2019-12-09 13:04:12
"5403",2019-12-09 13:04:13,-0.127829551696777,51.5233687162399,114,2019-12-09 13:04:13
"5404",2019-12-09 13:04:14,-0.127815365791321,51.5233806371689,114,2019-12-09 13:04:14
"5405",2019-12-09 13:04:15,-0.127801656723022,51.5233927965164,114,2019-12-09 13:04:15
"5406",2019-12-09 13:04:16,-0.127787590026855,51.5234048366547,114,2019-12-09 13:04:16
"5407",2019-12-09 13:04:17,-0.127771973609924,51.5234156847,114,2019-12-09 13:04:17
"5408",2019-12-09 13:04:18,-0.127756118774414,51.5234262943268,114,2019-12-09 13:04:18
"5409",2019-12-09 13:04:19,-0.127739787101746,51.5234365463257,114,2019-12-09 13:04:19
"5410",2019-12-09 13:04:20,-0.127722382545471,51.5234466791153,114,2019-12-09 13:04:20
"5411",2019-12-09 13:04:21,-0.127703428268433,51.5234566926956,115,2019-12-09 13:04:21
"5412",2019-12-09 13:04:22,-0.127683520317078,51.5234667062759,116,2019-12-09 13:04:22
"5413",2019-12-09 13:04:23,-0.127662897109985,51.523476600647,117,2019-12-09 13:04:23
"5414",2019-12-09 13:04:24,-0.127641677856445,51.5234868526459,118,2019-12-09 13:04:24
"5415",2019-12-09 13:04:25,-0.127619624137878,51.5234975814819,118,2019-12-09 13:04:25
"5416",2019-12-09 13:04:26,-0.127596616744995,51.523509144783,118,2019-12-09 13:04:26
"5417",2019-12-09 13:04:27,-0.127572774887085,51.5235248804092,118,2019-12-09 13:04:27
"5418",2019-12-09 13:04:28,-0.127553582191467,51.5235388278961,118,2019-12-09 13:04:28
"5419",2019-12-09 13:04:29,-0.127538442611694,51.5235513448715,118,2019-12-09 13:04:29
"5420",2019-12-09 13:04:30,-0.12752640247345,51.5235635042191,118,2019-12-09 13:04:30
"5421",2019-12-09 13:04:31,-0.127519249916077,51.5235757827759,118,2019-12-09 13:04:31
"5422",2019-12-09 13:04:32,-0.127516388893127,51.523587346077,117,2019-12-09 13:04:32
"5423",2019-12-09 13:04:33,-0.127516508102417,51.5235962867737,116,2019-12-09 13:04:33
"5424",2019-12-09 13:04:34,-0.12751841545105,51.5236016511917,116,2019-12-09 13:04:34
"5425",2019-12-09 13:04:35,-0.127521395683289,51.523606300354,115,2019-12-09 13:04:35
"5426",2019-12-09 13:04:36,-0.127525806427002,51.5236121416092,114,2019-12-09 13:04:36
"5427",2019-12-09 13:04:37,-0.127529501914978,51.5236203670502,113,2019-12-09 13:04:37
"5428",2019-12-09 13:04:38,-0.127533793449402,51.5236312150955,112,2019-12-09 13:04:38
"5429",2019-12-09 13:04:39,-0.127538323402405,51.5236411094666,112,2019-12-09 13:04:39
"5430",2019-12-09 13:04:40,-0.127541184425354,51.5236492156982,112,2019-12-09 13:04:40
"5431",2019-12-09 13:04:41,-0.127541065216064,51.5236554145813,112,2019-12-09 13:04:41
